"Dover Corporation, Inc.",DOVER ASSOCIATES HOLDING CORP.,FALSE
"Dover Corporation, Inc.",DOVER ASSOCIATES INC.,FALSE
"Dover Corporation, Inc.","DOVER BAR & GRILL, INC.",FALSE
"Dover Corporation, Inc.","DOVER BASEBALL, INC.",FALSE
"Dover Corporation, Inc.","DOVER BEETO, INC.",FALSE
"Dover Corporation, Inc.","DOVER BOOK PUBLISHERS, INC.",FALSE
"Dover Corporation, Inc.",DOVER BOOK STORE INC.,FALSE
"Dover Corporation, Inc.","DOVER BROOK ASSOCIATES, INC.",FALSE
"Dow Jones & Company, Inc.","DOW JONES & COMPANY, INC.",TRUE
DPL Inc.,"DPL - NEW YORK METRO SALES, INC.",FALSE
DPL Inc.,DPL CAR INC.,FALSE
DPL Inc.,"DPL CONSULTING, LLC",FALSE
DPL Inc.,DPL CORPORATION,FALSE
DPL Inc.,"DPL CUSTOM HOMES, INC.",FALSE
DPL Inc.,DPL DELAWARE CORP.,FALSE
DPL Inc.,DPL DESIGN INC.,FALSE
DPL Inc.,"DPL DESIGNS, INC.",FALSE
DPL Inc.,DPL DEVELOPMENT CORP.,FALSE
DPL Inc.,DPL DISTRIBUTORS LTD.,FALSE
DPL Inc.,DPL ELECTRONICS CORP.,FALSE
DPL Inc.,"DPL ENTERPRISES, INC.",FALSE
DPL Inc.,DPL GROUP LLC,FALSE
DPL Inc.,DPL HAIR INC.,FALSE
DPL Inc.,DPL HOLDING CORP.,FALSE
DPL Inc.,"DPL HOLDING, LLC",FALSE
DPL Inc.,"DPL INTERIORS GROUP, INC.",FALSE
DPL Inc.,"DPL INTERNATIONAL, INC.",FALSE
DPL Inc.,"DPL MANAGEMENT ASSOCIATES, INC.",FALSE
DPL Inc.,"DPL MARKETING, INC.",FALSE
DPL Inc.,DPL OF SURPRISE INC.,FALSE
DPL Inc.,"DPL ONE, INC.",FALSE
DPL Inc.,"DPL PLUMBING AND HEATING, CORP.",FALSE
DPL Inc.,DPL PROPERTIES LLC,FALSE
DTE Energy Co.,"DTE ENERGY MARKETING, INC.",FALSE
DTE Energy Co.,"DTE ENERGY SUPPLY, INC.",FALSE
DTE Energy Co.,"DTE ENERGY TECHNOLOGIES, INC.",FALSE
DTE Energy Co.,"DTE ENERGY TRADING, INC.",FALSE
E.I. Du Pont de Nemours and Company,E.I. DU PONT DE NEMOURS AND COMPANY,TRUE
Duke Energy Corp,DUKE ENERGY BUSINESS SERVICES LLC,FALSE
Duke Energy Corp,"DUKE ENERGY COMMERCIAL ENTERPRISES, INC.",FALSE
Duke Energy Corp,"DUKE ENERGY FUELS, L.L.C.",FALSE
Duke Energy Corp,"DUKE ENERGY GENERATION SERVICES HOLDING COMPANY, INC.",FALSE
Duke Energy Corp,"DUKE ENERGY ISLANDER EAST PIPELINE COMPANY, L.L.C.",FALSE
Duke Energy Corp,"DUKE ENERGY MARKETING AMERICA, LLC",FALSE
Duke Energy Corp,"DUKE ENERGY MERCHANTS, LLC",FALSE
Duke Energy Corp,"DUKE ENERGY NGL SERVICES, LP",FALSE
Duke Energy Corp,"DUKE ENERGY ONE, INC.",FALSE
Duke Energy Corp,DUKE ENERGY OPERATING COMPANY,FALSE
Duke Energy Corp,"DUKE ENERGY OPERATING COMPANY, LLC",FALSE
Duke Energy Corp,"DUKE ENERGY POWER SERVICES, INC.",FALSE
Duke Energy Corp,"DUKE ENERGY RENEWABLE SERVICES, LLC",FALSE
Duke Energy Corp,"DUKE ENERGY RENEWABLES, INC.",FALSE
Duke Energy Corp,"DUKE ENERGY SCHENECTADY, LLC",FALSE
Duke Energy Corp,DUKE ENERGY SHARED SERVICES INC.,FALSE
Duke Energy Corp,"DUKE ENERGY SHARED SERVICES, INC.",FALSE
Duke Energy Corp,"DUKE ENERGY TRADING AND MARKETING, L.L.C.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET COMPANIES, INC.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET COMPUTER LEASING, INC.",FALSE
Dun & Bradstreet Inc.,DUN & BRADSTREET CREDIBILITY CORP.,FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET DIVESTITURE, INC.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET INTERNATIONAL, LTD.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET PLAN SERVICES, INC.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET PROGRAM MANAGEMENT SERVICES, INC.",FALSE
Dun & Bradstreet Inc.,DUN & BRADSTREET PUBLICATIONS CORPORATION,FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET RECEIVABLE MANAGEMENT SERVICES, INC.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET SOFTWARE SERVICES, INC.",FALSE
Dun & Bradstreet Inc.,"DUN & BRADSTREET, INC.",TRUE
Dun & Bradstreet Inc.,DUN & BRADSTREET-SATYAM SOFTWARE PRIVATE LIMITED,FALSE
DynCorp,DYNCORP,TRUE
DynCorp IET,DYNCORP I&ET,TRUE
DynCorp,DYNCORP INFORMATION & ENGINEERING TECHNOLOGY INC.,FALSE
DynCorp,"DYNCORP INFORMATION & ENTERPRISE TECHNOLOGY, INC.",FALSE
DynCorp,DYNCORP INFORMATION SYSTEMS LLC,FALSE
DynCorp,DYNCORP INTERNATIONAL LLC,FALSE
DynCorp,"DYNCORP OF NEW YORK, INC.",FALSE
DynCorp,DYNCORP SYSTEMS & SOLUTIONS LLC,FALSE
DynCorp,DYNCORP VIAR INC.,FALSE
Dynegy Inc.,"DYNEGY CLEC COMMUNICATIONS, INC.",FALSE
Dynegy Inc.,"DYNEGY COMMUNICATIONS CLEARINGHOUSE, INC.",FALSE
Dynegy Inc.,"DYNEGY CONNECT, L.P.",FALSE
Dynegy Inc.,"DYNEGY CONSULTING SERVICES, INC.",FALSE
Dynegy Inc.,"DYNEGY DANSKAMMER, L.L.C.",FALSE
Dynegy Inc.,"DYNEGY ENERGY SERVICES, INC.",FALSE
Dynegy Inc.,"DYNEGY GLOBAL COMMUNICATIONS, INC.",FALSE
Dynegy Inc.,"DYNEGY HUDSON POWER RETAIL, L.L.C.",FALSE
Dynegy Inc.,"DYNEGY MARKETING AND TRADE, LLC",FALSE
Dynegy Inc.,"DYNEGY NORTHEAST GENERATION, INC.",FALSE
Dynegy Inc.,DYNEGY OPERATING COMPANY,FALSE
Dynegy Inc.,"DYNEGY POWER GENERATION, LLC",FALSE
Dynegy Inc.,"DYNEGY POWER HOLDINGS, INC.",FALSE
Dynegy Inc.,"DYNEGY POWER MARKETING, INC.",FALSE
Dynegy Inc.,"DYNEGY POWER MARKETING, LLC",FALSE
Dynegy Inc.,"DYNEGY POWER NORTH AMERICAN VENTURES, INC.",FALSE
Dynegy Inc.,"DYNEGY ROSETON, L.L.C.",FALSE
"Earthlink, Inc.","EARTHLINK, INC.",TRUE
"Earthlink, Inc.","EARTHLINK, LLC",FALSE
Eastman Chemical Company,EASTMAN CHEMICAL COMPANY,TRUE
Eastman Chemical Company/DE,EASTMAN CHEMICAL COMPANY-DELAWARE,TRUE
Eastman Chemical Company,EASTMAN CHEMICAL INTER-AMERICAN LTD.,FALSE
Eastman Chemical Company,EASTMAN CHEMICAL INTERNATIONAL LTD.,FALSE
Eastman Chemical Company,EASTMAN CHEMICAL LTD.,FALSE
Eastman Chemical Company,"EASTMAN CHEMICAL PRODUCTS, INC.",FALSE
Eastman Chemical Company,"EASTMAN CHEMICAL, UNITED STATES INC.",FALSE
Eastman Kodak Company,EASTMAN KODAK COMPANY,TRUE
Eastman Kodak Company,EASTMAN KODAK CREDIT CORPORATION,FALSE
Eastman Kodak Company,"EASTMAN KODAK EXPOSITION COMPANY, LTD.",FALSE
Eastman Kodak Company,"EASTMAN KODAK INTERNATIONAL CAPITAL COMPANY, INC.",FALSE
Eastman Kodak Company,"EASTMAN KODAK INTERNATIONAL SALES COMPANY, INC.",FALSE
Eastman Kodak Company,"EASTMAN KODAK STORES, INC.",FALSE
Eaton Corporation,"EATON & BERUBE INSURANCE AGENCY, INC.",FALSE
Eaton Corporation,"EATON & BREUEL, LTD.",FALSE
Eaton Corporation,"EATON & SON DAIRY, INC.",FALSE
Eaton Corporation,"EATON & THORNE, INC.",FALSE
Eaton Corporation,"EATON & TORRENZANO, LLP",FALSE
Eaton Corporation,EATON & VAN WINKLE LLP,FALSE
Eaton Corporation,EATON (US) LLC,FALSE
Eaton Corporation,EATON ADVISORY SERVICES LLC,FALSE
Eaton Corporation,EATON AEROSPACE LLC,FALSE
Eaton Corporation,EATON ALLEN CORP.,FALSE
Eaton Corporation,EATON ALLEN INTERNATIONAL LTD.,FALSE
Eaton Corporation,"EATON ALTER EGO, LLC",FALSE
Eaton Corporation,"EATON AMBULANCE, INC.",FALSE
Eaton Corporation,"EATON ASSOCIATES, INC.",FALSE
Eaton Corporation,EATON AUTO SCHOOL INC.,FALSE
Eaton Corporation,"EATON BAGELS, INC.",FALSE
Eaton Corporation,"EATON BENEVOLENT SOCIETY OF NEW YORK, INC.",FALSE
Eaton Corporation,"EATON BIRDING SOCIETY, INC.",FALSE
Eaton Corporation,EATON BROTHERS CORP.,FALSE
Eaton Corporation,"EATON BUILDERS GENERAL CONTRACTING, INC.",FALSE
Eaton Corporation,"EATON BUILDERS, INC.",FALSE
Eaton Corporation,"EATON CAPITAL (ASSOCIATES), LTD.",FALSE
Eaton Corporation,EATON CARBON & RIBBON CORP.,FALSE
Eaton Corporation,"EATON CARPENTRY, INC.",FALSE
Echostar Communications Corporation,"ECHOSTAR CONSTRUCTION, INC.",FALSE
Echostar Communications Corporation,ECHOSTAR SATELLITE CORPORATION,FALSE
Echostar Communications Corporation,ECHOSTAR SATELLITE L.L.C.,FALSE
Echostar Communications Corporation,"ECHOSTAR, INC.",FALSE
Ecolab Inc.,ECOLAB INC.,TRUE
Ecolab Inc.,"ECOLAB TECHNOLOGIES, INC.",FALSE
Edison International,"EDISON INTERNATIONAL FUND, INC.",FALSE
Edison International,EDISON INTERNATIONAL INC.,TRUE
Edison International,"EDISON INTERNATIONAL, INC.",TRUE
EGL Inc.,"EGL 1, L.P.",FALSE
EGL Inc.,"EGL 2, L.P.",FALSE
EGL Inc.,"EGL 3, L.P.",FALSE
EGL Inc.,"EGL 4, L.P.",FALSE
EGL Inc.,"EGL 5, L.P.",FALSE
EGL Inc.,"EGL ARCHITECTURE, P.C.",FALSE
EGL Inc.,"EGL ASSOCIATES, LLC",FALSE
EGL Inc.,"EGL CONSULTANTS, LTD.",FALSE
EGL Inc.,"EGL CONSULTING, L.C.",FALSE
EGL Inc.,"EGL DRAFTING SERVICES, INC.",FALSE
EGL Inc.,"EGL EAGLE GLOBAL LOGISTICS, LP",FALSE
EGL Inc.,"EGL ENTERPRISES, INC.",FALSE
EGL Inc.,"EGL FAMILY INVESTORS, LLC",FALSE
EGL Inc.,"EGL FAMILY PARTNERSHIP, L.P.",FALSE
EGL Inc.,EGL FOUNDATION,FALSE
EGL Inc.,"EGL GENERAL CONSTRUCTION, INC.",FALSE
EGL Inc.,"EGL HOLDINGS, INC.",FALSE
EGL Inc.,"EGL HOLDINGS, LLC",FALSE
EGL Inc.,"EGL HOME IMPROVEMENT, INC.",FALSE
EGL Inc.,EGL LAUNDROMAT LLC,FALSE
EGL Inc.,EGL MEDIA LLC,FALSE
EGL Inc.,EGL OF NEW YORK,FALSE
EGL Inc.,"EGL PARTNERS, LLC",FALSE
EGL Inc.,EGL REALTY PARTNERSHIP L.P.,FALSE
EGL Inc.,EGL TRADING LTD.,FALSE
El Paso Corporation,EL PASO 116 CORP.,FALSE
El Paso Corporation,"EL PASO ASSOCIATES, INC.",FALSE
El Paso Corporation,EL PASO BAKERY & REST. CORP.,FALSE
El Paso Corporation,EL PASO BAR & GRILL CORP.,FALSE
El Paso Corporation,EL PASO CATTLE & BEEF CORP.,FALSE
El Paso Corporation,"EL PASO CENTROAMERICANO RESTAURANT, INC.",FALSE
El Paso Corporation,"EL PASO CLOTHING COMPANY, INC.",FALSE
El Paso Corporation,EL PASO CONNECTION LTD.,FALSE
El Paso Corporation,EL PASO CORP.,TRUE
El Paso Corporation,EL PASO DEL VAQUERO TAQUERIA AND BAR CORP.,FALSE
El Paso Corporation,"EL PASO DELI & GROCERY, INC.",FALSE
El Paso Corporation,EL PASO DELI RESTAURANT CORP.,FALSE
El Paso Corporation,"EL PASO DELI, INC.",FALSE
El Paso Corporation,"EL PASO DON CHENCHO, INC.",FALSE
El Paso Corporation,EL PASO ENERGY COMMUNICATIONS COMPANY,FALSE
El Paso Corporation,EL PASO ENERGY CREDIT CORPORATION,FALSE
El Paso Corporation,EL PASO ENERGY DEVELOPMENT COMPANY,FALSE
El Paso Corporation,EL PASO ENERGY INTERNATIONAL COMPANY,FALSE
El Paso Corporation,EL PASO ENERGY MARKETING COMPANY,FALSE
El Paso Corporation,EL PASO ENERGY PORTLAND CORPORATION,FALSE
El Paso Corporation,EL PASO ENERGY RISK MANAGEMENT COMPANY,FALSE
El Paso Corporation,"EL PASO FINO SOCIAL CLUB, INC.",FALSE
El Paso Corporation,"EL PASO FURNITURE, INC.",FALSE
Electronic Arts Inc.,ELECTRONIC ARTS DEVELOPMENT CORP.,FALSE
Electronic Arts Inc.,ELECTRONIC ARTS DOT COM,FALSE
Electronic Arts Inc.,ELECTRONIC ARTS INC.,TRUE
Electronic Arts Inc.,"ELECTRONIC ARTS INTERMIS, INC.",FALSE
Electronic Data Systems Corp.,ELECTRONIC DATA SYSTEMS CORPORATION,TRUE
Electronic Data Systems Corp.,ELECTRONIC DATA SYSTEMS CORPORATION (NEVADA),FALSE
Electronic Data Systems Corp.,ELECTRONIC DATA SYSTEMS FEDERAL CORPORATION,FALSE
Electronic Data Systems Corp.,ELECTRONIC DATA SYSTEMS HOLDING CORPORATION,FALSE
Electronic Data Systems Corp.,ELECTRONIC DATA SYSTEMS LEASING CORPORATION,FALSE
Electronic Data Systems Corp.,"ELECTRONIC DATA SYSTEMS, LLC",FALSE
Eli Lilly and Company,ELI LILLY AND COMPANY,TRUE
EMC Corporation,EMC & ASSOCIATES REALTY AND MANAGEMENT CORP.,FALSE
EMC Corporation,EMC & COMPANY LIQUIDATORS INC.,FALSE
EMC Corporation,EMC & MTG CORP.,FALSE
EMC Corporation,EMC & SONS LLC,FALSE
EMC Corporation,EMC 103 CORP.,FALSE
EMC Corporation,"EMC 1980 DESIGNS, INC.",FALSE
EMC Corporation,EMC 2 INC.,FALSE
EMC Corporation,"EMC 2, INC.",FALSE
EMC Corporation,"EMC ADVISORS, CORP.",FALSE
EMC Corporation,"EMC ASSOCIATES, LLC",FALSE
EMC Corporation,EMC BKLYN LLC,FALSE
EMC Corporation,EMC BUSINESS INSTITUTE,FALSE
EMC Corporation,EMC CABINETS LTD.,FALSE
EMC Corporation,EMC CANTINA CORPORATION,FALSE
EMC Corporation,EMC CAPITAL CORP.,FALSE
EMC Corporation,"EMC CERTIFICATION SERVICE, INC.",FALSE
EMC Corporation,EMC CONCRETE INC.,FALSE
EMC Corporation,EMC CONSOLIDATED INC.,FALSE
EMC Corporation,EMC CONSTRUCTION,FALSE
EMC Corporation,EMC CONSTRUCTION CORP.,FALSE
EMC Corporation,"EMC CONSTRUCTION, INC.",FALSE
EMC Corporation,"EMC CONSULTING, INC.",FALSE
EMC Corporation,EMC CONTRACTING INC.,FALSE
EMC Corporation,EMC CONTROLS INC.,FALSE
Emcor Group Inc.,"EMCOR GROUP, INC.",TRUE
Emerson Electric Co.,EMERSON ELECTRIC CO.,TRUE
Emerson Electric Co.,"EMERSON ELECTRICAL CONTRACTING, INC",FALSE
Encompass Services Corporation,ENCOMPASS SERVICES INC.,FALSE
Encompass Services Corporation,"ENCOMPASS SERVICES, LLC",FALSE
Energy East Corporation,"ENERGY EAST BEAVER FALLS, LLC",FALSE
Energy East Corporation,ENERGY EAST CORPORATION,TRUE
Energy East Corporation,ENERGY EAST MANAGEMENT CORPORATION,FALSE
Energy East Corporation,"ENERGY EAST SOLUTIONS, L.L.C.",FALSE
Energy East Corporation,"ENERGY EAST SOUTH GLENS FALLS, LLC",FALSE
Energy East Corporation,"ENERGY EAST TELECOMMUNICATIONS, INC.",FALSE
Energy East Corporation,"ENERGY EAST, INC.",FALSE
Engelhard Corporation,ENGELHARD & KOENIG INC.,FALSE
Engelhard Corporation,"ENGELHARD & KOENIG, INC.",FALSE
Engelhard Corporation,"ENGELHARD BAG & PAPER CO.,INC.",FALSE
Engelhard Corporation,"ENGELHARD CONSTRUCTION, INC.",FALSE
Engelhard Corporation,ENGELHARD CORPORATION,TRUE
Engelhard Corporation,ENGELHARD DISTRIBUTORS CORPORATION,FALSE
Engelhard Corporation,ENGELHARD GOLD CORPORATION,FALSE
Engelhard Corporation,"ENGELHARD HANOVIA, INC.",FALSE
Engelhard Corporation,"ENGELHARD INDUSTRIES, INC.",FALSE
Engelhard Corporation,"ENGELHARD LONG ISLAND LABORATORIES, INC.",FALSE
Engelhard Corporation,"ENGELHARD LONG ISLAND, INC.",FALSE
Engelhard Corporation,"ENGELHARD MACHINERY, INC.",FALSE
Engelhard Corporation,ENGELHARD MINERALS & CHEMICALS CORPORATION,FALSE
Engelhard Corporation,ENGELHARD MINERALS AND CHEMICALS CORPORATION,FALSE
Engelhard Corporation,"ENGELHARD NEW YORK, INC.",FALSE
Engelhard Corporation,ENGELHARD OIL AND GAS CORP.,FALSE
Engelhard Corporation,ENGELHARD OIL CORPORATION,FALSE
Engelhard Corporation,ENGELHARD ORE & BASE METALS CORPORATION,FALSE
Engelhard Corporation,ENGELHARD PRODUCTS CORPORATION,FALSE
Engelhard Corporation,"ENGELHARD PROPERTIES COMPANY, INC",FALSE
Engelhard Corporation,"ENGELHARD STUDIO, INC.",FALSE
Engelhard Corporation,"ENGELHARDT & GERSTEN, INC.",FALSE
Engelhard Corporation,"ENGELHARDT AND ENGELHARDT,INC.",FALSE
Engelhard Corporation,"ENGELHARDT ELECTROLYSIS, INC.",FALSE
Engelhard Corporation,"ENGELHARDT, LLC",FALSE
Enron Corp.,ENRON (2001) CORP.,FALSE
Enron Corp.,ENRON ACCESS CORPORATION,FALSE
Enron Corp.,ENRON ACQUISITION III CORP.,FALSE
Enron Corp.,"ENRON BROADBAND SERVICES, INC.",FALSE
Enron Corp.,"ENRON BUILDING SERVICES, INC.",FALSE
Enron Corp.,ENRON CAPITAL & TRADE RESOURCES CORP.,FALSE
Enron Corp.,ENRON CAPITAL & TRADE RESOURCES INTERNATIONAL CORP.,FALSE
Enron Corp.,ENRON CHEMICAL COMPANY,FALSE
Enron Corp.,ENRON COMMUNICATIONS LEASING CORP.,FALSE
Enron Corp.,"ENRON COMMUNICATIONS, INC.",FALSE
Enron Corp.,ENRON CONSOLIDATED CONSTRUCTION COMPANY,FALSE
Enron Corp.,"ENRON ENERGY INFORMATION SOLUTIONS, INC.",FALSE
Enron Corp.,ENRON ENERGY MARKETING CORP.,FALSE
Enron Corp.,ENRON ENERGY SERVICES CAPITAL CORP.,FALSE
Enron Corp.,"ENRON ENERGY SERVICES OPERATIONS, INC.",FALSE
Enron Corp.,"ENRON ENERGY SERVICES, INC.",FALSE
Enron Corp.,"ENRON FEDERAL SOLUTIONS, INC.",FALSE
Enron Corp.,ENRON FREIGHT MARKETS CORP.,FALSE
Enron Corp.,"ENRON FUELS INTERNATIONAL, INC.",FALSE
Enron Corp.,"ENRON GAS LIQUIDS, INC.",FALSE
Enron Corp.,"ENRON GAS MARKETING, INC.",FALSE
Enron Corp.,ENRON GAS PROCESSING COMPANY,FALSE
Enron Corp.,"ENRON HUB TRADING, INC.",FALSE
Enron Corp.,ENRON INCORPORATED,FALSE
Enron Corp.,ENRON INDUSTRIES INC.,FALSE
Entergy Corporation,"ENTERGY ENTERPRISES, INC.",FALSE
Entergy Corporation,"ENTERGY INTEGRATED SOLUTIONS, INC.",FALSE
Entergy Corporation,"ENTERGY NUCLEAR FITZPATRICK, LLC",FALSE
Entergy Corporation,"ENTERGY NUCLEAR INDIAN POINT 2, LLC",FALSE
Entergy Corporation,"ENTERGY NUCLEAR INDIAN POINT 3, LLC",FALSE
Entergy Corporation,ENTERGY NUCLEAR NEW YORK INVESTMENT COMPANY I,FALSE
Entergy Corporation,ENTERGY NUCLEAR NEW YORK INVESTMENT COMPANY II,FALSE
Entergy Corporation,"ENTERGY NUCLEAR OPERATIONS, INC.",FALSE
Entergy Corporation,"ENTERGY NUCLEAR, INC.",FALSE
Entergy Corporation,"ENTERGY OPERATIONS SERVICES, INC.",FALSE
Entergy Corporation,"ENTERGY OPERATIONS, INC.",FALSE
Entergy Corporation,ENTERGY SECURITY CORPORATION,FALSE
Entergy Corporation,"ENTERGY SERVICES, INC.",FALSE
Entergy Corporation,ENTERGY SOLUTIONS LLC,FALSE
Entergy Corporation,"ENTERGY SOLUTIONS, LTD.",FALSE
Entergy Corporation,"ENTERGY SYSTEMS AND SERVICE, INC.",FALSE
"EOG Resources, Inc.","EOG RESOURCES, INC.",TRUE
Equifax Inc.,"EQUIFAX CHECK SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX CITY DIRECTORY, INC.",FALSE
Equifax Inc.,"EQUIFAX CONSUMER INFORMATION SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX CREDIT INFORMATION SERVICES, INC.",FALSE
Equifax Inc.,EQUIFAX DIRECT MARKETING SOLUTIONS LLC,FALSE
Equifax Inc.,"EQUIFAX DIRECT MARKETING SOLUTIONS, INC.",FALSE
Equifax Inc.,"EQUIFAX EMARKETING SOLUTIONS, INC.",FALSE
Equifax Inc.,"EQUIFAX GOVERNMENT AND SPECIAL SYSTEMS, INC.",FALSE
Equifax Inc.,"EQUIFAX HEALTHCARE ADMINISTRATIVE SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX HEALTHCARE ANALYTICAL SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX HEALTHCARE EDI SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX HEALTHCARE INFORMATION SERVICES, INC.",FALSE
Equifax Inc.,EQUIFAX INC.,TRUE
Equifax Inc.,EQUIFAX INFORMATION SERVICES LLC,FALSE
Equifax Inc.,EQUIFAX INVESTMENTS (U.S.) INC.,FALSE
Equifax Inc.,"EQUIFAX MARKETING DECISION SYSTEMS, INC.",FALSE
Equifax Inc.,"EQUIFAX MARKETING SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX MARKETING SOLUTIONS, INC.",FALSE
Equifax Inc.,"EQUIFAX PAYMENT RECOVERY SERVICES, INC.",FALSE
Equifax Inc.,"EQUIFAX PAYMENT SERVICES, INC.",FALSE
Equifax Inc.,EQUIFAX SERVICES INC.,FALSE
Equifax Inc.,"EQUIFAX-ROCHESTER, INC.",FALSE
Equitable Resources Inc.,EQUITABLE RESOURCES ENERGY COMPANY,FALSE
Equitable Resources Inc.,"EQUITABLE RESOURCES EXPLORATION, INC.",FALSE
Equitable Resources Inc.,EQUITABLE RESOURCES MARKETING COMPANY,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER  INC.,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER (PROPRIETARY) LIMITED,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER COSMETIC CORPORATION,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER COSMETICS LTD.,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER DISC CORPORATION,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER INC.,FALSE
Estee Lauder Companies Inc.,"ESTEE LAUDER INTERNATIONAL, INC.",FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER MANAGEMENT CORP,FALSE
Estee Lauder Companies Inc.,"ESTEE LAUDER MERCHANDISING, INC.",FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER REALTY CORP.,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER SALES DEVELOPMENT CORPORATION,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER SERVICES INC.,FALSE
Estee Lauder Companies Inc.,ESTEE LAUDER TRAVEL RETAIL SERVICES INC.,FALSE
Estee Lauder Companies Inc.,"ESTEE LAUDER, INCORPORATED",FALSE
Exelon Corporation,"EXELON AOG HOLDING #1, INC.",FALSE
Exelon Corporation,"EXELON AOG HOLDING #2, INC.",FALSE
Exelon Corporation,"EXELON ENERGY OHIO, INC.",FALSE
Exelon Corporation,"EXELON GENERATION COMPANY, LLC",FALSE
Exelon Corporation,"EXELON HAMILTON, LLC",FALSE
Exelon Corporation,"EXELON NEW ENGLAND POWER MARKETING, LIMITED PARTNERSHIP",FALSE
Exelon Corporation,"EXELON POWERLABS, LLC",FALSE
Exelon Corporation,"EXELON, LLC",FALSE
Exide Technologies,EXIDE TECHNOLOGIES,TRUE
Expeditors International of Washington Inc.,EXPEDITORS INTERNATIONAL OF WASHINGTON INC.,TRUE
Express Scripts Inc.,"EXPRESS SCRIPTS ADMINISTRATORS, LLC",FALSE
Express Scripts Inc.,"EXPRESS SCRIPTS PHARMACY, INC.",FALSE
Express Scripts Inc.,EXPRESS SCRIPTS SALES DEVELOPMENT CO.,FALSE
Express Scripts Inc.,EXPRESS SCRIPTS SERVICES COMPANY,FALSE
Express Scripts Inc.,EXPRESS SCRIPTS UTILIZATION MANAGEMENT CO.,FALSE
Express Scripts Inc.,"EXPRESS SCRIPTS, INC.",TRUE
ExxonMobil Corporation,EXXONMOBIL ENVIRONMENTAL SERVICES COMPANY,FALSE
ExxonMobil Corporation,EXXONMOBIL FOUNDATION,FALSE
ExxonMobil Corporation,EXXONMOBIL GLOBAL SERVICES COMPANY,FALSE
ExxonMobil Corporation,EXXONMOBIL OIL CORPORATION,FALSE
ExxonMobil Corporation,EXXONMOBIL PIPELINE COMPANY,FALSE
ExxonMobil Corporation,"EXXONMOBIL RETIREE CLUB OF THE FINGER LAKES, CORP.",FALSE
ExxonMobil Corporation,EXXONMOBIL RISK MANAGEMENT INC.,FALSE
ExxonMobil Corporation,EXXONMOBIL SALES AND SUPPLY CORPORATION,FALSE
ExxonMobil Corporation,EXXONMOBIL SALES AND SUPPLY LLC,FALSE
ExxonMobil Corporation,EXXONMOBIL TRANSPORTATION EQUIPMENT INC.,FALSE
Family Dollar Stores Inc.,"FAMILY DOLLAR STORES OF NEW YORK, INC.",FALSE
Farmland Industries Inc.,FARMLAND INDUSTRIES CORP.,FALSE
Federated Department Stores Inc.,"FEDERATED DEPARTMENT STORES, INC.",TRUE
Federal Express Corp.,FEDERAL EXPRESS CORPORATION,TRUE
Federal Express Corp.,FEDERAL EXPRESS MOVING & STORAGE INC.,FALSE
Federal Express Corp.,"FEDERAL EXPRESS SUPPLIES, INC.",FALSE
Federal Express Corp.,FEDERAL EXPRESS TRADING CORP.,FALSE
Felcor Lodging Trust Inc.,FELCOR LODGING TRUST INCORPORATED,TRUE
Ferro Corp.,"FERRO & CO., INTERIOR DESIGNS, LTD.",FALSE
Ferro Corp.,"FERRO & CO., LLC",FALSE
Ferro Corp.,"FERRO & GAMBINO REALTY, LLC",FALSE
Ferro Corp.,FERRO & GIUDICE FASHIONS INC.,FALSE
Ferro Corp.,"FERRO & KUBA, P.C.",FALSE
Ferro Corp.,FERRO - TIC CORPORATION,FALSE
Ferro Corp.,"FERRO ALLOYS SERVICES, INC.",FALSE
Ferro Corp.,"FERRO AND BRODERICK, CERTIFIED PUBLIC ACCOUNTANTS, P.C.",FALSE
Ferro Corp.,FERRO ARTISTICO INC.,FALSE
Ferro Corp.,"FERRO ASSOCIATES, INC.",FALSE
Ferro Corp.,FERRO BERDON CORPORATION,FALSE
Ferro Corp.,FERRO BEVERAGE THRIFTY INC.,FALSE
